"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau"
"1336","p-nitroaniline",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"PPIA; PPP2R4",0
"1337","methapyrilene","8667","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00919794825448619,49,57,NA,0
"1338","acetohexamide","1989","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.372598344493576,49,57,"DCXR; KCNJ1; KCNJ10",0
"1339","BRD-K62161692",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1340","quinapril","54892","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"ACE; SERPINE1",0
"1341","disulfiram","3117","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.488185034074201,49,57,"ALDH1A1; ALDH1A2; ALDH2; ALDH5A1; ALDH7A1; CYP2E1; DBH; DNMT1; PAM; TRPA1",0
"1342","sorbic-acid",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1343","BRD-K70333305",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1344","BRD-K43966364",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1345","hydrazine-sulfate",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1346","kepone",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1347","tricresyl-phosphate",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1348","ITE","4668801","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.532686931983167,49,57,"AHR",0
"1349","BRD-K61844951",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1350","resorcinol","5054","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"CA12; CA14; INS-IGF2; PNMT; TPO",0
"1351","BRD-K16730781",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1352","BRD-K30402907",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1353","g-butyrolactone",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1354","glutaraldehyde",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"SAG",0
"1355","cyclohexanone",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1356","2-CHLOROACETOPHENONE",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1357","coumarin","323","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.488876887490495,49,57,"CA1; CA12; CA14; CA4; CA6; CA9; CYP2A6",0
"1358","methylethylketoxime",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1359","dimethylnitrosamine","6124","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.846149527315221,49,57,NA,0
"1360","diphenhydramine","8980","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.877478107187772,49,57,"HNMT; HRH1",0
"1361","BRD-M23906834",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1362","acrolein",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1363","bromodichloromethane",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1364","tegafur","5386","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.674896014412002,49,57,"CEACAM5; DPYD; TYMP; TYMS",0
"1365","BRD-K32137326",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1366","BRD-K18528236",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1367","BRD-K39697273",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1368","promethazine",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"ANXA7; CALM1; CALM2; CALM3; CHRM4; CHRM5; HRH2",0
"1369","BRD-A58712619",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1370","BRD-K41035967",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1371","BRD-K61331723",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1372","BRD-K20986251",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.880752820388353,49,57,NA,0
"1373","BRD-K94763113",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1374","BRD-K24205095",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1375","pregnenolone","7088398","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.829485025720122,49,57,"BPNT1; CGA; CYP11A1; CYP17A1; CYP21A2; CYP7B1; HSD3B1; HSD3B2; LHB; NR1I2; PGR; POMC; STS; SULT2A1; SULT2B1",0
"1376","BRD-K52150534",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1377","p-anisidine.hcl",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1378","methyleugenol",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1379","BRD-U17281704",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1380","etodolac","73707528","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.653851247162847,49,57,"RXRA; TRPV1",0
"1381","oxymetholone","3032303","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.501536461566079,49,57,"AR; NPPB",0
"1382","cyclopentanone-oxime",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1383","hydrazobenzene",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1384","BRD-K45689979",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1385","BRD-K47738216",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.548864274954766,49,57,NA,0
"1386","dimpylate",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1387","dieldrin","3048","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.965745477947268,49,57,NA,0
"1388","bisphenol-a","6623","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00805295377441096,49,57,"AR; ESR2; ESRRG; PPARG",0
"1389","BRD-A04553218",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.790244781704079,49,57,NA,0
"1390","BRD-K57342930",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1391","eugenol","3314","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"AR; ESR2; MAOA; TRPV3",0
"1392","vinyl-acetate",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1393","BRD-K85123391",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1394","4-NITROSOMORPHOLINE",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1395","dichloroacetic-acid","6597","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"PDK1",0
"1396","norethindrone","6230","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"PGR",0
"1397","BRD-K74740347",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1398","BRD-K16695746",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1399","BRD-K23173199",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1400","2-AMINOANTHRAQUINONE",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1401","triclosan","NotFound","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-1.02121221147265,49,57,"AR; DNMT1; NR1I2; NR1I3; PPARG; TPO",0
"1402","AROCLOR-1260",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.491430284529637,49,57,NA,0
"1403","roxarsone","5104","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.313864848905663,49,57,NA,0
"1404","BRD-A56332531",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1405","ciprofibrate","2763","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.505618828254907,49,57,"ACOX1; APOA1; APOB; CAT; CRAT; EHHADH; LPL; PPARA",0
"1406","diallyl-phthalate",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1407","BRD-K86784749",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1408","BRD-K87075995",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1409","cupferron",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1410","BRD-K69945243",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.867894334016348,49,57,NA,0
"1411","trichlorofluoromethane",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1412","BRD-K21893543",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1413","dimethoxane",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1414","monoethylhexylphthalate","20393","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.895459765104574,49,57,NA,0
"1415","nifedipine","4485","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"ABCG2; CACNA1C; CACNA1D; CACNA1F; CACNA1H; CACNA1S; CACNA2D1; CACNB2; CALM1; CALM2; CALM3; CYP2C9; CYP3A5; EDN1; GLRA1; GLRA3; GLRB; KCNA1; KCNA5; NR1I2; TRPM3",0
"1416","tryptophan",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"AFMID; AGO2; AVIL; B2M; BLMH; CALR; CCBL1; CNDP2; CNOT1; DAO; DDC; DDO; ERAP1; ERAP2; GGCT; HLA-A; HLA-B; HLA-C; HLA-G; IDO1; IDO2; IL4I1; LNPEP; MBD2; NPEPPS; PDIA3; PSMA1; PSMA3; PSMA4; PSMA5; PSMA6; PSMA7; PSMA8; PSMB1; PSMB10; PSMB11; PSMB2; PSMB3; PSMB4; PSMB5; PSMB6; PSMB7; PSMC1; PSMC2; PSMC3; PSMC4; PSMC5; PSMC6; PSMD1; PSMD10; PSMD11; PSMD12; PSMD13; PSMD14; PSMD2; PSMD3; PSMD4; PSMD5; PSMD6; PSMD7; PSMD8; PSMD9; PSME1; PSME2; PSME3; PSME4; PSMF1; RPS27A; RQCD1; SEC61A1; SEC61A2; SEC61B; SEC61G; SLC16A10; SLC3A2; SLC6A19; SLC7A5; SLC7A8; TAS1R2; TAS1R3; TDO2; TPH1; TPH2; TPP2; UBA52; UBB; UBC; VEGFA; VIL1; WARS; WARS2",0
"1417","triamcinolone","31307","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"BGLAP; CYP3A5; CYP3A7; NR3C1; SERPINA6",0
"1418","BRD-K50443093",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1419","BRD-K95948192",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.611317964305006,49,57,NA,0
"1420","BRD-K03324036",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1421","BRD-K18242959",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1422","trans-cinnamaldehyde",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1423","methyl-methacrylate",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.415352003247986,49,57,NA,0
"1424","clofibrate","2796","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"ACOX1; APOA1; APOB; CAT; CRAT; CYP2E1; CYP4A11; EPHX1; GNPAT; LPL; PPARA",0
"1425","thiram",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1426","methoxychlor","4115","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.922437870499261,49,57,NA,0
"1427","BRD-K14854526",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1428","BRD-K40978828",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1429","urea",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.881053417499269,49,57,"ARG1; CTNNB1",0
"1430","O-PHENYLENEDIAMINE.2HCL",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1431","BRD-K56112921",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1432","1-NITROSOAZOCANE",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1433","BRD-K53997799",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1434","triprolidine.hcl-monohydrate",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1435","phenformin","13266","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.745669821073439,49,57,"KCNJ8; PRKAA1",0
"1436","ethyl-alcohol",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1437","diisononyl-phthalate",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1438","BRD-A08316103",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1439","methotrexate","4112","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"ABCB1; ABCC2; ABCC3; ABCC4; ABCG2; AOX1; CRP; DHFR; FOLR1; FOLR2; FPGS; GGH; PDF; SLC19A1; SLC22A6; TYMS",0
"1440","o-aminoazotoluene",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1441","benzyl-alcohol",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1442","sulfafurazole","5344","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1443","fenthion",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1444","BRD-K34359596",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1445","BRD-K63716333",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1446","clotrimazole","2812","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-1.11160106208026,49,57,"CYP3A4; CYP46A1; CYP51A1; KCNN4; NR1I2; NR1I3; TRPM2; TRPM4; TRPM8",0
"1447","1-HYDROXYANTHRAQUINONE",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1448","BRD-K02971764",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1449","propyl-gallate",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1450","spironolactone","11869580","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"AR; CACNA1A; CACNA1B; CACNA1C; CACNA1D; CACNA1F; CACNA1G; CACNA1H; CACNA1I; CACNA1S; CACNA2D1; CACNA2D2; CACNA2D3; CACNB1; CACNB2; CACNB3; CACNB4; CACNG1; CYP11B2; GPER1; KCNA5; KCND3; NR1I2; NR3C1; NR3C2; PGR; SCNN1A; SHBG; SRD5A1; SRD5A2; SRD5A3",0
"1451","BRD-K14888712",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1452","methenamine","4101","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1453","BRD-K75589062",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1454","kynurenic-acid",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.776214837092222,49,57,NA,0
"1455","BRD-K12087429",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1456","BRD-K40654626",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1457","paracetamol","1983","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"BAZ2B; BPNT1; CREBBP; CYP2E1; EPX; GPER1; GSS; INS-IGF2; LPO; LTF; MIF; MPO; NR1I3; SULT1A1; TF; UGT1A1; UGT1A6",0
"1458","succinic-anhydride",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1459","dioxane",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"ARF1; ARF3; ARF6; ARHGAP21; B4GALT1; CCL3; CLPP; EPN1; EPN2; FLNA; GSN; HDAC4; HLA-DRB1; IDE; IGFBP1; INS-IGF2; MIF; NGB; NPPB; OLR1; PLG; RHOA; RPA2; RPA3; RPS27A; S100A4; SCIN; SPAG9; TGFB3; TNFSF13B; ZMYND8",0
"1460","chlorobenzene",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1461","BRD-K16264931",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1462","safrole",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1463","o-nitrotoluene",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1464","endosulfan",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"GABRB3",0
"1465","BRD-K79928346",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1466","hexylresorcinol","3610","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"TGM2; TOP1; TYR",0
"1467","BRD-K78662443",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1468","BRD-A06416737",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1469","acetonitrile",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"LYZ",0
"1470","BRD-K76882095",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1471","BRD-K53581917",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1472","chloroform",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"CYP2E1",0
"1473","BRD-K91544592",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1474","BRD-K09668667",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.919264007302945,49,57,NA,0
"1475","BRD-K89246364",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1476","BRD-K01867575",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1477","BRD-K03934491",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1478","BRD-K06719830",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1479","BRD-K28174705",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1480","BRD-K30726764",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.807051220701234,49,57,NA,0
"1481","BRD-K40144941",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1482","BRD-K27263856",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1483","auramine-o",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1484","BRD-K51799616",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1485","CAY-10594",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0308746476002793,49,57,NA,0
"1486","bortezomib","73707406","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-1.12568507035148,49,57,"AIFM1; BAX; BCL2L11; CASP9; CYCS; DIABLO; IL6; JUN; MAPK8; NFKBIA; PSMA1; PSMA2; PSMA3; PSMA4; PSMA5; PSMA6; PSMA7; PSMA8; PSMB1; PSMB10; PSMB2; PSMB3; PSMB4; PSMB5; PSMB6; PSMB7; PSMB8; PSMD1; PSMD2; RELA; TP53; VEGFA",0
"1487","BRD-K69661891",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1488","SB-218078","3387354","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.628210179157499,49,57,"CHEK1",0
"1489","BRD-K83072125",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.757748330139136,49,57,NA,0
"1490","BRD-K47456901",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1491","ML-204",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.683971294226774,49,57,NA,0
"1492","BRD-K78715410",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.814073134293202,49,57,NA,0
"1493","BRD-K24379297",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.974074707029988,49,57,NA,0
"1494","BRD-K37127624","7708820","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.700046773104897,49,57,NA,0
"1495","BRD-K23047495",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1496","HA-1004","3546","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0741163760954503,49,57,NA,0
"1497","R-428",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-1.18095449991856,49,57,NA,0
"1498","ABT-702",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.481493157632125,49,57,NA,0
"1499","BRD-K61627029","1248117","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1500","MW-A1-12","701939","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.439349713014009,49,57,NA,0
"1501","prima-1-met","73707386","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.639614049424475,49,57,"TP53",0
"1502","BRD-K73748146",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.85405299942677,49,57,NA,0
"1503","BRD-K47116958",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0174492914912699,49,57,NA,0
"1504","BRD-K37132815",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0263931698501596,49,57,NA,0
"1505","BRD-K95931117",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.998027553205346,49,57,NA,0
"1506","BRD-K95552726",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.786154815102753,49,57,NA,0
"1507","BRD-K44573794",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0237036976100245,49,57,NA,0
"1508","BRD-K04800985",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0201008408557741,49,57,NA,0
"1509","BRD-K69649444",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.877267193171312,49,57,NA,0
"1510","SID-26681509","44456237","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.657666395997152,49,57,"CTSL",0
"1511","BRD-K81491172",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,NA,0
"1512","volasertib",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.928908701575242,49,57,"PLK1",0
"1513","BRD-K76729250",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.854986913557809,49,57,NA,0
"1514","BRD-K96557209",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0228933053503536,49,57,NA,0
"1515","BRD-K14831193",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0272045099302552,49,57,NA,0
"1516","axitinib","6450551","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.765242211932554,49,57,"ABL2; AURKC; CSF1; CYP3A5; FLT1; FLT4; KDR; KIT; PDGFRA; PDGFRB; PLK4",0
"1517","rofecoxib","5090","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,49,57,"CYP3A4; ELN; PTGER2",0
"1518","BRD-K40472535",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.594308578687443,49,57,NA,0
"1519","BRD-K36111767","1251584","HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.890560915755448,49,57,NA,0
"1520","BRD-K81051633",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.723342838823146,49,57,NA,0
"1521","BRD-K21448636",NA,"HEPG2","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0233383166407164,49,57,NA,0
